fecha_vuelo,temperatura_media,precipitacion,viento_max,origen
2022-08-12,21.5,0.0,16.3,ALB
2022-08-13,20.1,0.0,13.3,ALB
2022-08-14,21.2,0.0,13.5,ALB
2022-08-15,22.8,0.0,9.0,ALB
2022-08-16,23.2,0.0,10.5,ALB
2022-08-17,21.8,1.8,13.0,ALB
2022-08-18,20.7,0.8,18.7,ALB
2022-08-19,23.3,0.0,10.6,ALB
2022-08-20,25.3,0.0,15.3,ALB
2022-08-21,26.1,0.0,19.4,ALB
2022-08-22,23.1,3.9,15.4,ALB
2022-08-23,21.9,17.6,9.8,ALB
2022-08-24,23.7,0.9,13.5,ALB
2022-08-25,23.9,0.6,8.2,ALB
2022-08-26,21.9,9.0,15.0,ALB
2022-08-27,22.3,0.4,11.6,ALB
2022-08-28,22.1,1.3,16.5,ALB
2022-08-29,25.9,0.0,20.0,ALB
2022-08-30,25.3,16.0,19.7,ALB
2022-08-31,21.8,3.0,20.0,ALB
2022-09-01,19.5,0.0,21.2,ALB
2022-09-02,18.3,0.0,8.9,ALB
2022-09-03,21.2,0.0,13.1,ALB
2022-09-04,22.6,2.0,15.1,ALB
2022-09-05,17.3,32.9,10.6,ALB
2022-09-06,18.6,27.0,9.2,ALB
2022-09-07,19.3,0.0,5.8,ALB
2022-09-08,19.4,0.0,9.3,ALB
2022-09-09,19.8,0.0,8.5,ALB
2022-09-10,20.5,0.0,7.9,ALB
2022-09-11,19.7,0.9,13.0,ALB
2022-09-12,20.9,1.4,7.8,ALB
2022-09-13,20.3,26.1,12.4,ALB
2022-09-14,19.6,0.0,20.5,ALB
2022-09-15,16.5,0.1,15.9,ALB
2022-09-16,15.3,0.0,13.9,ALB
2022-09-17,16.0,0.0,13.1,ALB
2022-09-18,20.6,7.6,12.6,ALB
2022-09-19,20.1,20.9,13.8,ALB
2022-09-20,18.8,1.6,14.8,ALB
2022-09-21,18.6,0.0,14.5,ALB
2022-09-22,16.8,20.7,22.6,ALB
2022-09-23,11.4,0.0,25.9,ALB
2022-09-24,12.7,0.0,15.1,ALB
2022-09-25,14.1,7.8,22.8,ALB
2022-09-26,15.8,1.6,17.5,ALB
2022-09-27,13.6,1.8,12.4,ALB
2022-09-28,14.1,1.5,14.8,ALB
2022-09-29,12.0,0.0,14.6,ALB
2022-09-30,10.9,0.0,8.8,ALB
2022-10-01,12.7,0.0,14.1,ALB
2022-10-02,11.6,0.0,19.5,ALB
2022-10-03,10.2,0.0,13.5,ALB
2022-10-04,11.7,2.5,14.5,ALB
2022-10-05,12.5,7.6,13.3,ALB
2022-10-06,14.4,0.0,7.7,ALB
2022-10-07,14.5,1.4,21.5,ALB
2022-10-08,9.4,0.0,16.5,ALB
2022-10-09,9.5,0.0,18.4,ALB
2022-10-10,10.5,3.0,11.2,ALB
2022-10-11,10.6,0.0,11.1,ALB
2022-10-12,13.9,0.0,20.8,ALB
2022-10-13,16.3,33.7,26.4,ALB
2022-10-14,13.3,8.0,11.5,ALB
2022-10-15,12.0,0.0,22.1,ALB
2022-10-16,10.6,0.0,8.8,ALB
2022-10-17,10.4,6.8,18.7,ALB
2022-10-18,9.8,0.1,9.0,ALB
2022-10-19,6.6,0.1,18.6,ALB
2022-10-20,7.5,0.0,19.5,ALB
2022-10-21,8.6,0.0,15.0,ALB
2022-10-22,10.8,0.0,12.1,ALB
2022-10-23,10.9,0.0,9.9,ALB
2022-10-24,12.6,1.2,8.2,ALB
2022-10-25,16.7,6.9,12.2,ALB
2022-10-26,19.0,0.7,15.5,ALB
2022-10-27,12.3,0.0,22.1,ALB
2022-10-28,6.8,0.0,11.6,ALB
2022-10-29,6.6,0.0,7.4,ALB
2022-10-30,7.2,0.0,10.6,ALB
2022-10-31,10.7,0.3,11.7,ALB
2022-11-01,14.9,0.4,13.3,ALB
2022-11-02,13.0,0.0,13.2,ALB
2022-11-03,10.6,0.0,13.3,ALB
2022-11-04,12.9,0.0,17.0,ALB
2022-11-05,18.1,0.1,24.1,ALB
2022-11-06,19.9,0.5,27.0,ALB
2022-11-07,16.5,2.4,18.6,ALB
2022-11-08,7.7,0.0,19.4,ALB
2022-11-09,5.2,0.0,14.9,ALB
2022-11-10,8.8,0.0,14.9,ALB
2022-11-11,14.0,10.6,19.2,ALB
2022-11-12,15.4,18.3,25.0,ALB
2022-11-13,7.6,0.0,19.3,ALB
2022-11-14,2.1,0.0,21.4,ALB
2022-11-15,0.8,3.0,7.2,ALB
2022-11-16,2.1,16.5,11.3,ALB
2022-11-17,2.9,0.9,22.7,ALB
2022-11-18,2.2,0.0,15.0,ALB
2022-11-19,-0.2,0.0,12.3,ALB
2022-11-20,-1.0,0.2,30.6,ALB
2022-11-21,-0.8,0.0,24.8,ALB
2022-11-22,2.8,0.0,14.4,ALB
2022-11-23,3.3,0.0,12.2,ALB
2022-11-24,1.9,0.0,13.6,ALB
2022-11-25,5.3,1.7,20.6,ALB
2022-11-26,5.1,0.0,18.4,ALB
2022-11-27,4.6,12.6,15.6,ALB
2022-11-28,6.9,1.8,22.2,ALB
2022-11-29,2.6,0.0,10.4,ALB
2022-11-30,5.4,8.0,29.7,ALB
2022-12-01,1.9,0.0,29.0,ALB
2022-12-02,2.1,0.0,22.1,ALB
2022-12-03,6.5,8.4,23.1,ALB
2022-12-04,1.5,0.0,16.3,ALB
2022-12-05,1.0,0.0,17.3,ALB
2022-12-06,6.6,3.1,23.1,ALB
2022-12-07,12.1,19.3,20.4,ALB
2022-12-08,7.1,0.0,17.4,ALB
2022-12-09,-0.1,0.0,16.6,ALB
2022-12-10,-3.2,0.0,14.4,ALB
2022-12-11,-1.2,8.4,8.5,ALB
2022-12-12,-3.4,0.3,13.7,ALB
2022-12-13,-8.3,0.0,16.8,ALB
2022-12-14,-4.1,0.1,21.0,ALB
2022-12-15,-2.6,1.2,9.7,ALB
2022-12-16,0.9,18.3,12.9,ALB
2022-12-17,0.9,5.1,15.8,ALB
2022-12-18,-4.9,0.0,12.0,ALB
2022-12-19,-1.2,0.0,20.6,ALB
2022-12-20,-4.0,0.0,14.2,ALB
2022-12-21,-5.0,0.0,7.4,ALB
2022-12-22,-2.7,5.4,9.2,ALB
2022-12-23,2.9,22.7,37.5,ALB
2022-12-24,-11.6,0.1,18.1,ALB
2022-12-25,-7.4,0.0,14.1,ALB
2022-12-26,-5.5,0.1,8.9,ALB
2022-12-27,-3.1,0.1,12.2,ALB
2022-12-28,-0.7,0.0,16.3,ALB
2022-12-29,2.0,0.0,12.2,ALB
2022-12-30,6.5,0.0,12.9,ALB
2022-12-31,7.1,5.0,15.6,ALB
2022-01-01,20.8,2.7,30.4,ATL
2022-01-02,16.9,37.0,31.6,ATL
2022-01-03,3.7,10.5,40.8,ATL
2022-01-04,3.0,0.0,18.7,ATL
2022-01-05,8.5,0.0,19.9,ATL
2022-01-06,7.9,5.6,28.9,ATL
2022-01-07,-0.2,0.0,30.4,ATL
2022-01-08,2.5,0.0,21.2,ATL
2022-01-09,9.9,8.8,19.8,ATL
2022-01-10,5.5,0.0,24.3,ATL
2022-01-11,3.1,0.0,23.8,ATL
2022-01-12,3.6,0.0,10.0,ATL
2022-01-13,6.4,0.0,18.1,ATL
2022-01-14,6.1,0.0,17.2,ATL
2022-01-15,5.5,1.7,25.2,ATL
2022-01-16,1.7,33.2,41.0,ATL
2022-01-17,1.6,0.0,29.4,ATL
2022-01-18,3.0,0.0,17.6,ATL
2022-01-19,7.5,0.0,19.2,ATL
2022-01-20,6.7,12.0,22.7,ATL
2022-01-21,2.1,0.5,17.7,ATL
2022-01-22,1.6,0.0,11.0,ATL
2022-01-23,1.3,0.0,17.3,ATL
2022-01-24,5.6,0.0,14.3,ATL
2022-01-25,9.3,0.0,13.8,ATL
2022-01-26,3.3,0.0,20.9,ATL
2022-01-27,3.4,0.0,16.6,ATL
2022-01-28,4.0,0.0,28.8,ATL
2022-01-29,-1.6,0.0,28.1,ATL
2022-01-30,3.1,0.0,23.5,ATL
2022-01-31,5.4,0.0,10.8,ATL
2022-02-01,5.9,0.0,20.9,ATL
2022-02-02,8.0,1.9,26.6,ATL
2022-02-03,14.2,40.3,24.9,ATL
2022-02-04,10.6,64.4,26.6,ATL
2022-02-05,0.8,0.0,28.0,ATL
2022-02-06,3.1,0.0,20.0,ATL
2022-02-07,6.4,0.0,14.9,ATL
2022-02-08,5.2,0.0,19.6,ATL
2022-02-09,6.3,0.0,16.0,ATL
2022-02-10,9.3,0.0,16.2,ATL
2022-02-11,10.4,0.0,20.6,ATL
2022-02-12,11.6,0.0,20.0,ATL
2022-02-13,4.4,0.4,27.2,ATL
2022-02-14,4.3,0.0,16.1,ATL
2022-02-15,7.2,0.0,15.7,ATL
2022-02-16,11.4,0.1,23.2,ATL
2022-02-17,16.9,1.3,36.8,ATL
2022-02-18,9.1,7.2,31.2,ATL
2022-02-19,4.2,0.0,20.6,ATL
2022-02-20,6.2,0.0,16.0,ATL
2022-02-21,10.1,7.0,20.2,ATL
2022-02-22,15.9,6.8,23.7,ATL
2022-02-23,18.5,18.7,22.9,ATL
2022-02-24,18.3,0.4,16.6,ATL
2022-02-25,14.8,5.9,22.3,ATL
2022-02-26,8.4,0.0,20.9,ATL
2022-02-27,10.0,6.7,15.6,ATL
2022-02-28,9.9,0.0,12.4,ATL
2022-03-01,10.0,0.0,11.2,ATL
2022-03-02,13.1,0.0,12.2,ATL
2022-03-03,15.3,0.0,13.1,ATL
2022-03-04,15.1,0.0,19.6,ATL
2022-03-05,16.0,0.0,20.2,ATL
2022-03-06,19.0,0.0,22.4,ATL
2022-03-07,18.5,11.1,34.4,ATL
2022-03-08,10.6,7.5,17.1,ATL
2022-03-09,13.1,14.7,19.8,ATL
2022-03-10,11.3,0.0,14.8,ATL
2022-03-11,10.9,1.3,16.6,ATL
2022-03-12,2.8,16.2,42.7,ATL
2022-03-13,1.7,0.0,16.8,ATL
2022-03-14,8.2,0.0,15.1,ATL
2022-03-15,12.4,5.9,22.8,ATL
2022-03-16,13.4,30.9,21.5,ATL
2022-03-17,14.0,0.0,10.5,ATL
2022-03-18,14.1,13.6,28.0,ATL
2022-03-19,14.7,1.9,30.4,ATL
2022-03-20,11.0,0.0,21.6,ATL
2022-03-21,12.2,0.0,14.7,ATL
2022-03-22,15.9,0.0,27.8,ATL
2022-03-23,18.9,19.1,38.0,ATL
2022-03-24,12.2,0.0,21.3,ATL
2022-03-25,10.9,0.0,31.5,ATL
2022-03-26,10.9,0.0,33.5,ATL
2022-03-27,10.3,0.0,23.1,ATL
2022-03-28,10.7,0.0,15.5,ATL
2022-03-29,14.3,0.0,13.6,ATL
2022-03-30,19.0,0.0,34.0,ATL
2022-03-31,18.6,16.3,40.9,ATL
2022-04-01,12.3,0.0,20.6,ATL
2022-04-02,11.7,0.0,11.1,ATL
2022-04-03,13.2,0.0,19.9,ATL
2022-04-04,14.1,0.0,13.3,ATL
2022-04-05,15.1,33.9,42.3,ATL
2022-04-06,18.2,13.2,21.6,ATL
2022-04-07,15.6,2.2,29.9,ATL
2022-04-08,9.9,0.4,34.0,ATL
2022-04-09,6.7,1.2,32.4,ATL
2022-04-10,11.8,0.0,13.4,ATL
2022-04-11,15.1,0.0,15.4,ATL
2022-04-12,19.2,0.0,19.5,ATL
2022-04-13,21.0,0.1,27.7,ATL
2022-04-14,19.0,1.3,24.1,ATL
2022-04-15,16.5,0.0,20.7,ATL
2022-04-16,18.4,10.4,20.3,ATL
2022-04-17,18.6,1.7,11.3,ATL
2022-04-18,16.9,6.0,29.3,ATL
2022-04-19,10.2,0.0,23.2,ATL
2022-04-20,12.8,0.0,22.5,ATL
2022-04-21,17.1,0.1,19.7,ATL
2022-04-22,18.8,0.0,10.5,ATL
2022-04-23,20.2,0.0,20.7,ATL
2022-04-24,20.3,0.0,16.3,ATL
2022-04-25,21.6,0.1,14.3,ATL
2022-04-26,17.9,1.0,26.0,ATL
2022-04-27,16.4,0.0,20.9,ATL
2022-04-28,18.0,0.0,13.4,ATL
2022-04-29,19.4,0.0,14.9,ATL
2022-04-30,20.4,1.3,21.8,ATL
2022-05-01,21.0,0.7,19.9,ATL
2022-05-02,21.7,0.4,14.3,ATL
2022-05-03,23.4,0.4,24.5,ATL
2022-05-04,22.9,6.8,15.9,ATL
2022-05-05,24.1,0.0,16.9,ATL
2022-05-06,22.1,13.6,38.0,ATL
2022-05-07,17.4,0.1,25.5,ATL
2022-05-08,15.4,0.4,17.7,ATL
2022-05-09,16.0,0.0,18.8,ATL
2022-05-10,18.1,0.0,15.2,ATL
2022-05-11,20.4,0.0,15.6,ATL
2022-05-12,21.7,0.0,19.1,ATL
2022-05-13,20.5,5.1,22.3,ATL
2022-05-14,21.2,0.2,9.1,ATL
2022-05-15,21.4,2.2,12.7,ATL
2022-05-16,22.6,0.0,20.1,ATL
2022-05-17,21.6,0.0,13.4,ATL
2022-05-18,23.1,0.0,15.3,ATL
2022-05-19,26.3,0.0,18.5,ATL
2022-05-20,25.9,0.0,22.2,ATL
2022-05-21,25.7,0.8,19.2,ATL
2022-05-22,25.0,1.4,20.3,ATL
2022-05-23,21.8,17.4,31.6,ATL
2022-05-24,21.9,5.8,23.8,ATL
2022-05-25,21.3,2.8,25.7,ATL
2022-05-26,20.6,21.8,25.2,ATL
2022-05-27,21.4,0.5,22.3,ATL
2022-05-28,20.3,0.0,11.3,ATL
2022-05-29,21.8,0.0,12.6,ATL
2022-05-30,23.2,1.7,14.3,ATL
2022-05-31,23.5,0.3,12.1,ATL
2022-06-01,25.1,0.2,9.1,ATL
2022-06-02,24.8,10.4,10.5,ATL
2022-06-03,23.4,0.6,21.8,ATL
2022-06-04,23.7,0.0,18.7,ATL
2022-06-05,23.5,0.0,17.6,ATL
2022-06-06,22.8,2.0,19.6,ATL
2022-06-07,23.4,16.6,17.1,ATL
2022-06-08,23.2,26.1,24.5,ATL
2022-06-09,24.2,0.7,18.4,ATL
2022-06-10,22.6,0.0,11.1,ATL
2022-06-11,24.5,0.7,10.5,ATL
2022-06-12,26.6,0.3,10.5,ATL
2022-06-13,26.8,1.6,16.6,ATL
2022-06-14,26.8,2.2,9.4,ATL
2022-06-15,27.6,6.7,22.0,ATL
2022-06-16,28.1,2.0,21.4,ATL
2022-06-17,27.8,3.2,18.1,ATL
2022-06-18,27.5,0.0,23.9,ATL
2022-06-19,24.6,0.0,19.1,ATL
2022-06-20,25.2,0.0,8.9,ATL
2022-06-21,27.4,0.0,15.4,ATL
2022-06-22,28.3,0.0,17.3,ATL
2022-06-23,28.9,1.0,16.6,ATL
2022-06-24,27.0,14.8,19.5,ATL
2022-06-25,27.0,0.0,17.5,ATL
2022-06-26,26.6,7.5,14.8,ATL
2022-06-27,25.3,11.8,7.6,ATL
2022-06-28,23.8,29.2,13.1,ATL
2022-06-29,22.9,23.7,15.5,ATL
2022-06-30,24.3,3.8,10.9,ATL
2022-07-01,24.0,19.5,9.0,ATL
2022-07-02,25.3,0.5,11.4,ATL
2022-07-03,25.1,26.5,15.1,ATL
2022-07-04,25.1,39.1,10.5,ATL
2022-07-05,26.1,5.2,10.8,ATL
2022-07-06,25.8,25.6,15.5,ATL
2022-07-07,26.2,14.4,13.6,ATL
2022-07-08,25.0,22.5,13.8,ATL
2022-07-09,25.4,39.8,16.6,ATL
2022-07-10,25.2,25.8,15.2,ATL
2022-07-11,23.5,1.8,17.7,ATL
2022-07-12,24.5,1.7,11.9,ATL
2022-07-13,24.8,9.4,13.4,ATL
2022-07-14,25.0,1.0,11.8,ATL
2022-07-15,25.8,0.1,18.2,ATL
2022-07-16,25.6,0.0,13.7,ATL
2022-07-17,26.3,0.2,11.9,ATL
2022-07-18,26.1,2.0,17.8,ATL
2022-07-19,24.3,19.0,30.3,ATL
2022-07-20,25.6,12.8,17.5,ATL
2022-07-21,24.9,14.4,22.5,ATL
2022-07-22,25.0,1.4,10.9,ATL
2022-07-23,25.5,0.8,9.5,ATL
2022-07-24,25.9,2.2,9.1,ATL
2022-07-25,26.3,2.7,16.6,ATL
2022-07-26,26.9,0.2,13.0,ATL
2022-07-27,27.4,0.4,16.5,ATL
2022-07-28,27.8,1.5,15.5,ATL
2022-07-29,26.9,20.8,17.5,ATL
2022-07-30,25.2,30.6,14.3,ATL
2022-07-31,26.7,0.3,18.9,ATL
2022-08-01,25.4,3.4,12.9,ATL
2022-08-02,26.1,1.2,16.3,ATL
2022-08-03,25.1,4.5,18.3,ATL
2022-08-04,25.1,0.8,13.4,ATL
2022-08-05,26.0,0.5,14.1,ATL
2022-08-06,25.6,2.6,19.9,ATL
2022-08-07,25.2,9.6,14.2,ATL
2022-08-08,24.6,23.8,12.8,ATL
2022-08-09,24.4,8.8,13.7,ATL
2022-08-10,24.9,7.4,11.2,ATL
2022-08-11,24.1,16.4,12.4,ATL
2022-08-12,24.3,13.1,13.0,ATL
2022-08-13,24.2,0.0,19.9,ATL
2022-08-14,24.5,0.4,9.7,ATL
2022-08-15,25.4,5.9,17.3,ATL
2022-08-16,25.0,0.2,15.8,ATL
2022-08-17,22.5,12.1,11.2,ATL
2022-08-18,23.4,9.3,10.9,ATL
2022-08-19,22.7,8.0,10.8,ATL
2022-08-20,23.7,8.9,20.2,ATL
2022-08-21,23.8,8.7,20.0,ATL
2022-08-22,23.2,5.4,14.6,ATL
2022-08-23,24.0,0.0,14.1,ATL
2022-08-24,23.0,10.4,7.9,ATL
2022-08-25,23.4,7.3,8.2,ATL
2022-08-26,24.1,5.4,10.9,ATL
2022-08-27,25.0,1.6,8.0,ATL
2022-08-28,25.3,1.4,11.8,ATL
2022-08-29,25.8,1.0,11.9,ATL
2022-08-30,25.3,1.4,16.6,ATL
2022-08-31,25.5,0.1,11.2,ATL
2022-09-01,24.6,6.1,16.6,ATL
2022-09-02,24.1,11.3,14.6,ATL
2022-09-03,24.0,8.5,16.1,ATL
2022-09-04,23.1,47.8,16.3,ATL
2022-09-05,23.4,31.9,14.8,ATL
2022-09-06,24.1,0.4,11.3,ATL
2022-09-07,24.3,0.3,17.8,ATL
2022-09-08,23.0,1.4,18.0,ATL
2022-09-09,22.2,2.0,26.5,ATL
2022-09-10,21.4,3.3,20.9,ATL
2022-09-11,23.1,4.4,13.9,ATL
2022-09-12,22.5,0.8,15.7,ATL
2022-09-13,19.4,0.0,15.8,ATL
2022-09-14,20.9,0.0,11.4,ATL
2022-09-15,21.4,0.0,14.4,ATL
2022-09-16,21.4,0.0,13.0,ATL
2022-09-17,21.7,0.0,13.0,ATL
2022-09-18,21.9,0.0,9.4,ATL
2022-09-19,22.9,0.0,11.3,ATL
2022-09-20,24.4,3.2,13.4,ATL
2022-09-21,25.8,0.0,10.2,ATL
2022-09-22,25.6,0.7,23.4,ATL
2022-09-23,19.7,0.0,19.9,ATL
2022-09-24,19.2,0.0,10.2,ATL
2022-09-25,21.1,2.0,16.8,ATL
2022-09-26,21.1,0.0,18.2,ATL
2022-09-27,17.6,0.0,23.2,ATL
2022-09-28,16.5,0.0,17.3,ATL
2022-09-29,16.7,0.0,30.5,ATL
2022-09-30,19.0,0.0,21.3,ATL
2022-10-01,17.8,0.0,27.7,ATL
2022-10-02,17.9,0.0,21.2,ATL
2022-10-03,18.0,0.0,14.6,ATL
2022-10-04,17.7,0.0,13.5,ATL
2022-10-05,16.9,0.0,14.4,ATL
2022-10-06,17.1,0.0,10.7,ATL
2022-10-07,19.2,0.0,20.4,ATL
2022-10-08,17.4,0.0,21.1,ATL
2022-10-09,14.7,0.0,14.1,ATL
2022-10-10,15.8,0.0,13.5,ATL
2022-10-11,18.0,0.1,16.5,ATL
2022-10-12,19.7,7.0,16.6,ATL
2022-10-13,19.3,0.5,22.1,ATL
2022-10-14,14.8,0.0,11.9,ATL
2022-10-15,17.0,0.0,13.3,ATL
2022-10-16,18.6,0.0,12.3,ATL
2022-10-17,18.1,0.4,26.0,ATL
2022-10-18,7.9,0.0,25.2,ATL
2022-10-19,7.7,0.0,16.9,ATL
2022-10-20,8.5,0.0,12.8,ATL
2022-10-21,10.7,0.0,10.0,ATL
2022-10-22,12.7,0.0,10.2,ATL
2022-10-23,13.5,0.0,11.8,ATL
2022-10-24,15.5,0.0,11.6,ATL
2022-10-25,17.7,11.4,21.8,ATL
2022-10-26,14.6,2.4,24.7,ATL
2022-10-27,13.8,0.0,19.8,ATL
2022-10-28,15.1,0.0,20.6,ATL
2022-10-29,14.1,0.0,21.6,ATL
2022-10-30,14.5,11.3,23.1,ATL
2022-10-31,17.4,13.5,20.8,ATL
2022-11-01,15.8,0.0,14.7,ATL
2022-11-02,16.7,1.8,12.6,ATL
2022-11-03,16.4,0.0,12.4,ATL
2022-11-04,16.7,0.0,16.0,ATL
2022-11-05,19.3,0.3,28.8,ATL
2022-11-06,21.6,0.3,20.6,ATL
2022-11-07,21.5,1.1,11.1,ATL
2022-11-08,20.6,0.0,20.5,ATL
2022-11-09,14.4,0.0,25.2,ATL
2022-11-10,15.2,7.3,33.4,ATL
2022-11-11,18.7,21.3,35.8,ATL
2022-11-12,15.1,0.8,25.4,ATL
2022-11-13,3.7,0.0,24.5,ATL
2022-11-14,4.9,0.0,20.2,ATL
2022-11-15,8.5,10.8,23.8,ATL
2022-11-16,7.0,0.0,23.4,ATL
2022-11-17,3.3,0.0,17.3,ATL
2022-11-18,3.6,0.0,13.3,ATL
2022-11-19,5.8,0.0,15.5,ATL
2022-11-20,4.0,0.0,17.9,ATL
2022-11-21,4.3,0.0,11.8,ATL
2022-11-22,9.2,0.0,8.8,ATL
2022-11-23,10.2,0.0,10.9,ATL
2022-11-24,12.7,0.0,18.4,ATL
2022-11-25,11.8,25.0,16.2,ATL
2022-11-26,13.1,0.4,19.7,ATL
2022-11-27,14.9,9.5,29.1,ATL
2022-11-28,11.6,0.0,16.6,ATL
2022-11-29,12.1,0.1,19.6,ATL
2022-11-30,14.0,32.9,28.9,ATL
2022-12-01,5.7,0.0,20.9,ATL
2022-12-02,8.5,0.0,17.1,ATL
2022-12-03,14.2,1.7,16.0,ATL
2022-12-04,11.1,0.0,14.8,ATL
2022-12-05,10.3,16.2,18.2,ATL
2022-12-06,14.2,5.9,15.3,ATL
2022-12-07,18.4,4.5,22.1,ATL
2022-12-08,18.4,1.0,18.7,ATL
2022-12-09,16.6,7.5,14.9,ATL
2022-12-10,12.4,0.0,13.3,ATL
2022-12-11,11.1,9.1,16.6,ATL
2022-12-12,12.1,0.2,13.9,ATL
2022-12-13,9.4,0.1,20.8,ATL
2022-12-14,7.8,13.2,26.8,ATL
2022-12-15,11.1,15.3,33.4,ATL
2022-12-16,6.2,0.0,21.6,ATL
2022-12-17,6.6,0.0,18.8,ATL
2022-12-18,2.2,0.0,18.8,ATL
2022-12-19,3.0,0.0,14.8,ATL
2022-12-20,4.4,5.8,18.1,ATL
2022-12-21,5.4,0.4,18.7,ATL
2022-12-22,5.9,2.9,20.5,ATL
2022-12-23,-4.8,0.8,37.5,ATL
2022-12-24,-8.8,0.0,28.9,ATL
2022-12-25,-4.2,0.0,19.5,ATL
2022-12-26,-1.9,0.0,12.2,ATL
2022-12-27,1.4,0.0,11.3,ATL
2022-12-28,3.8,0.0,15.6,ATL
2022-12-29,9.5,0.0,15.3,ATL
2022-12-30,11.5,4.7,19.3,ATL
2022-12-31,13.7,8.1,29.8,ATL
2022-01-01,22.5,1.4,36.4,AUS
2022-01-02,2.5,1.7,32.9,AUS
2022-01-03,4.2,0.0,9.8,AUS
2022-01-04,8.8,0.0,28.2,AUS
2022-01-05,13.3,0.0,13.4,AUS
2022-01-06,8.3,0.0,29.2,AUS
2022-01-07,3.8,0.5,18.4,AUS
2022-01-08,12.8,5.4,19.4,AUS
2022-01-09,13.0,0.0,31.8,AUS
2022-01-10,9.1,0.0,27.4,AUS
2022-01-11,7.1,3.2,13.9,AUS
2022-01-12,9.7,0.0,10.5,AUS
2022-01-13,12.0,0.0,14.5,AUS
2022-01-14,13.7,0.0,24.5,AUS
2022-01-15,9.6,0.0,45.1,AUS
2022-01-16,7.0,0.0,27.2,AUS
2022-01-17,9.2,0.0,14.6,AUS
2022-01-18,14.4,0.0,28.7,AUS
2022-01-19,17.7,0.3,29.6,AUS
2022-01-20,3.0,0.2,33.5,AUS
2022-01-21,2.8,0.0,19.1,AUS
2022-01-22,3.8,0.0,12.5,AUS
2022-01-23,9.3,0.0,9.1,AUS
2022-01-24,10.3,20.5,10.0,AUS
2022-01-25,9.2,0.1,13.2,AUS
2022-01-26,8.3,0.0,16.1,AUS
2022-01-27,10.3,0.0,8.4,AUS
2022-01-28,9.7,0.0,26.4,AUS
2022-01-29,8.6,0.0,14.9,AUS
2022-01-30,11.5,0.0,20.4,AUS
2022-01-31,13.2,72.6,25.9,AUS
2022-02-01,15.1,1.6,20.2,AUS
2022-02-02,11.5,17.5,27.2,AUS
2022-02-03,0.1,18.0,32.0,AUS
2022-02-04,-1.4,0.0,37.1,AUS
2022-02-05,1.2,0.0,13.9,AUS
2022-02-06,4.9,0.0,11.6,AUS
2022-02-07,7.2,0.0,20.2,AUS
2022-02-08,7.9,0.0,13.2,AUS
2022-02-09,11.5,0.0,16.0,AUS
2022-02-10,12.5,0.0,12.1,AUS
2022-02-11,14.5,0.0,22.3,AUS
2022-02-12,10.7,3.5,43.5,AUS
2022-02-13,7.5,0.0,15.1,AUS
2022-02-14,11.0,0.0,20.3,AUS
2022-02-15,14.1,0.0,34.0,AUS
2022-02-16,18.7,0.4,39.7,AUS
2022-02-17,16.7,0.4,33.5,AUS
2022-02-18,5.7,0.0,28.8,AUS
2022-02-19,8.2,0.0,12.2,AUS
2022-02-20,12.6,0.0,26.1,AUS
2022-02-21,20.5,0.1,34.2,AUS
2022-02-22,20.8,0.1,33.1,AUS
2022-02-23,4.2,2.3,27.0,AUS
2022-02-24,1.2,4.0,20.2,AUS
2022-02-25,0.5,0.5,23.9,AUS
2022-02-26,3.6,6.5,19.2,AUS
2022-02-27,6.9,0.2,22.5,AUS
2022-02-28,7.4,0.0,12.8,AUS
2022-03-01,10.9,0.0,12.4,AUS
2022-03-02,13.6,0.0,11.4,AUS
2022-03-03,17.0,0.0,12.7,AUS
2022-03-04,19.1,1.6,29.2,AUS
2022-03-05,20.9,1.2,29.1,AUS
2022-03-06,22.4,2.5,39.0,AUS
2022-03-07,11.1,7.9,32.1,AUS
2022-03-08,7.2,2.4,21.3,AUS
2022-03-09,8.3,0.0,15.6,AUS
2022-03-10,11.8,0.0,15.7,AUS
2022-03-11,9.0,4.2,34.9,AUS
2022-03-12,5.3,0.0,31.0,AUS
2022-03-13,9.4,0.0,26.8,AUS
2022-03-14,17.7,0.0,39.8,AUS
2022-03-15,17.0,0.0,24.8,AUS
2022-03-16,17.4,0.0,23.2,AUS
2022-03-17,18.2,1.8,31.1,AUS
2022-03-18,16.4,0.0,36.2,AUS
2022-03-19,15.8,0.0,12.7,AUS
2022-03-20,17.3,0.0,29.1,AUS
2022-03-21,20.5,11.8,49.2,AUS
2022-03-22,15.9,4.5,32.7,AUS
2022-03-23,13.6,0.0,22.2,AUS
2022-03-24,14.2,0.0,24.2,AUS
2022-03-25,17.0,0.0,11.8,AUS
2022-03-26,21.7,0.0,25.3,AUS
2022-03-27,22.3,0.0,27.1,AUS
2022-03-28,21.9,0.0,31.4,AUS
2022-03-29,22.9,0.3,39.5,AUS
2022-03-30,22.1,6.3,41.6,AUS
2022-03-31,16.2,0.0,14.6,AUS
2022-04-01,18.9,0.0,26.0,AUS
2022-04-02,21.6,0.0,22.0,AUS
2022-04-03,21.6,0.0,21.3,AUS
2022-04-04,22.5,3.4,21.9,AUS
2022-04-05,26.8,0.3,23.4,AUS
2022-04-06,22.0,0.0,37.5,AUS
2022-04-07,18.6,0.0,23.1,AUS
2022-04-08,17.8,0.0,22.8,AUS
2022-04-09,19.6,0.0,30.4,AUS
